"Date","Month","Year","Site.Name","COUNTY","meanLAT","meanLONG","Ozone","PM2.5"
2019-06-04,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,64,40
2019-06-04,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,74,NA
2019-06-04,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,54,35
2019-06-04,6,2019,"Linville Falls","Avery",35.972347,-81.933072,49,NA
2019-06-04,6,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,61,30
2019-06-04,6,2019,"Millbrook School","Wake",35.856111,-78.574167,67,41.5
2019-06-04,6,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,61,30
2019-06-04,6,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,58,40
2019-06-05,6,2019,"Bryson City","Swain",35.434767,-83.442133,31,60
2019-06-05,6,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,45,23
2019-06-05,6,2019,"Clemmons Middle","Forsyth",36.026,-80.342,43,56
2019-06-05,6,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,44,52
2019-06-05,6,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,51,NA
2019-06-05,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,41,55
2019-06-05,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,43,54
2019-06-05,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,46,52
2019-06-05,6,2019,"Linville Falls","Avery",35.972347,-81.933072,31,NA
2019-06-05,6,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,46,53
2019-06-05,6,2019,"Millbrook School","Wake",35.856111,-78.574167,47,52
2019-06-05,6,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,45,42.5
2019-06-05,6,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,45,53
2019-06-06,6,2019,"Bryson City","Swain",35.434767,-83.442133,24,36
2019-06-06,6,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,40,15
2019-06-06,6,2019,"Clemmons Middle","Forsyth",36.026,-80.342,45,59
2019-06-06,6,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,44,49
2019-06-06,6,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,36,NA
2019-06-06,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,39,39
2019-06-06,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,46,56
2019-06-06,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,45,53
2019-06-06,6,2019,"Linville Falls","Avery",35.972347,-81.933072,37,NA
2019-06-06,6,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,58,56
2019-06-06,6,2019,"Millbrook School","Wake",35.856111,-78.574167,50,54.5
2019-06-06,6,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,54,53
2019-06-06,6,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,44,55
2019-06-07,6,2019,"Bryson City","Swain",35.434767,-83.442133,24,13
2019-06-07,6,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,35,NA
2019-06-07,6,2019,"Clemmons Middle","Forsyth",36.026,-80.342,24,30
2019-06-07,6,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,24,33
2019-06-07,6,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,36,NA
2019-06-07,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,20,36
2019-06-07,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,26,27
2019-06-07,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,30,54
2019-06-07,6,2019,"Linville Falls","Avery",35.972347,-81.933072,24,NA
2019-06-07,6,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,25,28
2019-06-07,6,2019,"Millbrook School","Wake",35.856111,-78.574167,31,51
2019-06-07,6,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,39,55
2019-06-07,6,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,28,55
2019-06-08,6,2019,"Bryson City","Swain",35.434767,-83.442133,29,19
2019-06-08,6,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,31,0
2019-06-08,6,2019,"Clemmons Middle","Forsyth",36.026,-80.342,30,14.5
2019-06-08,6,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,26,19.5
2019-06-08,6,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,42,NA
2019-06-08,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,44,22
2019-06-08,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,33,13.5
2019-06-08,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,31,43
2019-06-08,6,2019,"Linville Falls","Avery",35.972347,-81.933072,34,NA
2019-06-08,6,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,32,13
2019-06-08,6,2019,"Millbrook School","Wake",35.856111,-78.574167,32,29.6666666666667
2019-06-08,6,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,32,41
2019-06-08,6,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,31,37
2019-06-09,6,2019,"Bryson City","Swain",35.434767,-83.442133,28,10
2019-06-09,6,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,31,0
2019-06-09,6,2019,"Clemmons Middle","Forsyth",36.026,-80.342,21,23
2019-06-09,6,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,20,11
2019-06-09,6,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,34,NA
2019-06-09,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,28,NA
2019-06-09,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,22,20
2019-06-09,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,25,22
2019-06-09,6,2019,"Linville Falls","Avery",35.972347,-81.933072,32,NA
2019-06-09,6,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,21,22
2019-06-09,6,2019,"Millbrook School","Wake",35.856111,-78.574167,25,21
2019-06-09,6,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,27,18
2019-06-09,6,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,25,24
2019-06-10,6,2019,"Bryson City","Swain",35.434767,-83.442133,26,18
2019-06-10,6,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,33,0
2019-06-10,6,2019,"Clemmons Middle","Forsyth",36.026,-80.342,35,25
2019-06-10,6,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,31,11
2019-06-10,6,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,39,NA
2019-06-10,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,33,NA
2019-06-10,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,35,22
2019-06-10,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,28,23
2019-06-10,6,2019,"Linville Falls","Avery",35.972347,-81.933072,28,NA
2019-06-10,6,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,40,19
2019-06-10,6,2019,"Millbrook School","Wake",35.856111,-78.574167,29,27.5
2019-06-10,6,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,28,16
2019-06-10,6,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,31,23
2019-06-11,6,2019,"Bryson City","Swain",35.434767,-83.442133,41,22
2019-06-11,6,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,29,7
2019-06-11,6,2019,"Clemmons Middle","Forsyth",36.026,-80.342,40,23
2019-06-11,6,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,38,14
2019-06-11,6,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,44,NA
2019-06-11,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,47,21
2019-06-11,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,41,24
2019-06-11,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,36,21
2019-06-11,6,2019,"Linville Falls","Avery",35.972347,-81.933072,33,NA
2019-06-11,6,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,40,14
2019-06-11,6,2019,"Millbrook School","Wake",35.856111,-78.574167,37,20
2019-06-11,6,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,43,15.5
2019-06-11,6,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,36,19
2019-06-12,6,2019,"Bryson City","Swain",35.434767,-83.442133,32,31
2019-06-12,6,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,34,0
2019-06-12,6,2019,"Clemmons Middle","Forsyth",36.026,-80.342,38,22
2019-06-12,6,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,36,21
2019-06-12,6,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,43,NA
2019-06-12,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,36,24
2019-06-12,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,41,21
2019-06-12,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,38,20
2019-06-12,6,2019,"Linville Falls","Avery",35.972347,-81.933072,44,NA
2019-06-12,6,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,37,16
2019-06-12,6,2019,"Millbrook School","Wake",35.856111,-78.574167,37,24
2019-06-12,6,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,38,19
2019-06-12,6,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,40,23
2019-06-13,6,2019,"Bryson City","Swain",35.434767,-83.442133,44,27
2019-06-13,6,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,40,9
2019-06-13,6,2019,"Clemmons Middle","Forsyth",36.026,-80.342,42,22
2019-06-13,6,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,38,16
2019-06-13,6,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,45,NA
2019-06-13,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,42,27
2019-06-13,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,41,19
2019-06-13,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,37,18
2019-06-13,6,2019,"Linville Falls","Avery",35.972347,-81.933072,42,NA
2019-06-13,6,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,46,11
2019-06-13,6,2019,"Millbrook School","Wake",35.856111,-78.574167,39,23
2019-06-13,6,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,38,19
2019-06-13,6,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,35,20
2019-06-14,6,2019,"Bryson City","Swain",35.434767,-83.442133,38,27
2019-06-14,6,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,58,18
2019-06-14,6,2019,"Clemmons Middle","Forsyth",36.026,-80.342,39,17
2019-06-14,6,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,38,13
2019-06-14,6,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,46,NA
2019-06-14,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,71,22.6666666666667
2019-06-14,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,41,16.5
2019-06-14,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,37,15
2019-06-14,6,2019,"Linville Falls","Avery",35.972347,-81.933072,43,NA
2019-06-14,6,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,44,18
2019-06-14,6,2019,"Millbrook School","Wake",35.856111,-78.574167,44,19.3333333333333
2019-06-14,6,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,43,16.5
2019-06-14,6,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,47,18
2019-06-15,6,2019,"Bryson City","Swain",35.434767,-83.442133,45,43
2019-06-15,6,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,58,4
2019-06-15,6,2019,"Clemmons Middle","Forsyth",36.026,-80.342,49,41
2019-06-15,6,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,61,39
2019-06-15,6,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,47,NA
2019-06-15,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,50,38
2019-06-15,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,54,36
2019-06-15,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,54,31
2019-06-15,6,2019,"Linville Falls","Avery",35.972347,-81.933072,44,NA
2019-06-15,6,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,64,28
2019-06-15,6,2019,"Millbrook School","Wake",35.856111,-78.574167,54,40
2019-06-15,6,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,49,33
2019-06-15,6,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,51,53
2019-06-16,6,2019,"Bryson City","Swain",35.434767,-83.442133,36,50
2019-06-16,6,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,37,10
2019-06-16,6,2019,"Clemmons Middle","Forsyth",36.026,-80.342,43,50
2019-06-16,6,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,43,38
2019-06-16,6,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,40,NA
2019-06-16,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,41,45
2019-06-16,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,44,43
2019-06-16,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,46,41
2019-06-16,6,2019,"Linville Falls","Avery",35.972347,-81.933072,37,NA
2019-06-16,6,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,46,40
2019-06-16,6,2019,"Millbrook School","Wake",35.856111,-78.574167,44,48
2019-06-16,6,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,46,32
2019-06-16,6,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,44,47
2019-06-17,6,2019,"Bryson City","Swain",35.434767,-83.442133,33,28
2019-06-17,6,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,32,0
2019-06-17,6,2019,"Clemmons Middle","Forsyth",36.026,-80.342,43,52
2019-06-17,6,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,38,50
2019-06-17,6,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,36,NA
2019-06-17,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,40,37.6666666666667
2019-06-17,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,44,43.5
2019-06-17,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,38,43
2019-06-17,6,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,48,45
2019-06-17,6,2019,"Millbrook School","Wake",35.856111,-78.574167,39,47.6666666666667
2019-06-17,6,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,40,33
2019-06-17,6,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,33,42
2019-06-18,6,2019,"Bryson City","Swain",35.434767,-83.442133,23,8
2019-06-18,6,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,26,0
2019-06-18,6,2019,"Clemmons Middle","Forsyth",36.026,-80.342,32,21
2019-06-18,6,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,30,24
2019-06-18,6,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,30,NA
2019-06-18,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,31,21
2019-06-18,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,33,18
2019-06-18,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,29,30
2019-06-18,6,2019,"Linville Falls","Avery",35.972347,-81.933072,31,NA
2019-06-18,6,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,33,18
2019-06-18,6,2019,"Millbrook School","Wake",35.856111,-78.574167,31,29.5
2019-06-18,6,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,26,17
2019-06-18,6,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,30,24
2019-06-19,6,2019,"Bryson City","Swain",35.434767,-83.442133,24,12
2019-06-19,6,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,29,4
2019-06-19,6,2019,"Clemmons Middle","Forsyth",36.026,-80.342,29,24
2019-06-19,6,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,28,16
2019-06-19,6,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,45,NA
2019-06-19,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,31,23
2019-06-19,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,31,23
2019-06-19,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,27,26
2019-06-19,6,2019,"Linville Falls","Avery",35.972347,-81.933072,28,NA
2019-06-19,6,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,35,22
2019-06-19,6,2019,"Millbrook School","Wake",35.856111,-78.574167,32,30
2019-06-19,6,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,36,22
2019-06-19,6,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,30,27
2019-06-20,6,2019,"Bryson City","Swain",35.434767,-83.442133,42,NA
2019-06-20,6,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,41,18
2019-06-20,6,2019,"Clemmons Middle","Forsyth",36.026,-80.342,46,28
2019-06-20,6,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,38,27.5
2019-06-20,6,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,48,NA
2019-06-20,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,42,36
2019-06-20,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,44,27.5
2019-06-20,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,41,39
2019-06-20,6,2019,"Linville Falls","Avery",35.972347,-81.933072,51,NA
2019-06-20,6,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,45,34
2019-06-20,6,2019,"Millbrook School","Wake",35.856111,-78.574167,44,31
2019-06-20,6,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,46,30
2019-06-20,6,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,44,30
2019-06-21,6,2019,"Bryson City","Swain",35.434767,-83.442133,39,NA
2019-06-21,6,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,48,10
2019-06-21,6,2019,"Clemmons Middle","Forsyth",36.026,-80.342,40,22
2019-06-21,6,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,43,12
2019-06-21,6,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,47,NA
2019-06-21,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,44,25
2019-06-21,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,41,24
2019-06-21,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,44,23
2019-06-21,6,2019,"Linville Falls","Avery",35.972347,-81.933072,45,NA
2019-06-21,6,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,44,18
2019-06-21,6,2019,"Millbrook School","Wake",35.856111,-78.574167,46,23
2019-06-21,6,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,46,19
2019-06-21,6,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,46,27
2019-06-22,6,2019,"Bryson City","Swain",35.434767,-83.442133,24,20
2019-06-22,6,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,50,17
2019-06-22,6,2019,"Clemmons Middle","Forsyth",36.026,-80.342,41,27
2019-06-22,6,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,40,31
2019-06-22,6,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,39,NA
2019-06-22,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,48,24
2019-06-22,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,42,28
2019-06-22,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,35,38
2019-06-22,6,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,41,29
2019-06-22,6,2019,"Millbrook School","Wake",35.856111,-78.574167,39,38.5
2019-06-22,6,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,41,29
2019-06-22,6,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,40,45
2019-06-23,6,2019,"Bryson City","Swain",35.434767,-83.442133,26,24
2019-06-23,6,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,43,10
2019-06-23,6,2019,"Clemmons Middle","Forsyth",36.026,-80.342,38,36
2019-06-23,6,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,43,39
2019-06-23,6,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,34,NA
2019-06-23,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,44,43.6666666666667
2019-06-23,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,42,36
2019-06-23,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,42,37
2019-06-23,6,2019,"Linville Falls","Avery",35.972347,-81.933072,29,NA
2019-06-23,6,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,42,36
2019-06-23,6,2019,"Millbrook School","Wake",35.856111,-78.574167,39,44.6666666666667
2019-06-23,6,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,41,29
2019-06-23,6,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,37,53
2019-06-24,6,2019,"Bryson City","Swain",35.434767,-83.442133,23,41
2019-06-24,6,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,50,23
2019-06-24,6,2019,"Clemmons Middle","Forsyth",36.026,-80.342,36,49
2019-06-24,6,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,34,48
2019-06-24,6,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,44,NA
2019-06-24,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,30,54
2019-06-24,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,37,47
2019-06-24,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,45,52
2019-06-24,6,2019,"Linville Falls","Avery",35.972347,-81.933072,31,NA
2019-06-24,6,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,44,52
2019-06-24,6,2019,"Millbrook School","Wake",35.856111,-78.574167,44,55
2019-06-24,6,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,48,39
2019-06-24,6,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,43,58
2019-06-25,6,2019,"Bryson City","Swain",35.434767,-83.442133,40,22
2019-06-25,6,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,48,24
2019-06-25,6,2019,"Clemmons Middle","Forsyth",36.026,-80.342,39,26
2019-06-25,6,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,38,21
2019-06-25,6,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,45,NA
2019-06-25,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,42,28
2019-06-25,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,36,24
2019-06-25,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,41,36
2019-06-25,6,2019,"Linville Falls","Avery",35.972347,-81.933072,42,NA
2019-06-25,6,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,41,21
2019-06-25,6,2019,"Millbrook School","Wake",35.856111,-78.574167,44,30.5
2019-06-25,6,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,45,37
2019-06-25,6,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,47,34
2019-06-26,6,2019,"Bryson City","Swain",35.434767,-83.442133,33,31
2019-06-26,6,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,48,28
2019-06-26,6,2019,"Clemmons Middle","Forsyth",36.026,-80.342,48,29
2019-06-26,6,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,47,32
2019-06-26,6,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,47,NA
2019-06-26,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,49,29.6666666666667
2019-06-26,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,50,27
2019-06-26,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,49,36
2019-06-26,6,2019,"Linville Falls","Avery",35.972347,-81.933072,41,NA
2019-06-26,6,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,47,27
2019-06-26,6,2019,"Millbrook School","Wake",35.856111,-78.574167,49,36
2019-06-26,6,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,51,39
2019-06-26,6,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,46,40
2019-06-27,6,2019,"Bryson City","Swain",35.434767,-83.442133,37,27
2019-06-27,6,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,64,21
2019-06-27,6,2019,"Clemmons Middle","Forsyth",36.026,-80.342,61,40
2019-06-27,6,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,61,45
2019-06-27,6,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,51,NA
2019-06-27,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,64,43
2019-06-27,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,64,34
2019-06-27,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,61,54
2019-06-27,6,2019,"Linville Falls","Avery",35.972347,-81.933072,49,NA
2019-06-27,6,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,49,35
2019-06-27,6,2019,"Millbrook School","Wake",35.856111,-78.574167,77,53
2019-06-27,6,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,64,54
2019-06-27,6,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,77,52
2019-06-28,6,2019,"Bryson City","Swain",35.434767,-83.442133,38,NA
2019-06-28,6,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,80,20
2019-06-28,6,2019,"Clemmons Middle","Forsyth",36.026,-80.342,51,53
2019-06-28,6,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,71,52
2019-06-28,6,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,51,NA
2019-06-28,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,93,45
2019-06-28,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,64,46
2019-06-28,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,67,57
2019-06-28,6,2019,"Linville Falls","Avery",35.972347,-81.933072,45,NA
2019-06-28,6,2019,"Mendenhall School","Guilford",36.1090060008986,-79.802314,80,52
2019-06-28,6,2019,"Millbrook School","Wake",35.856111,-78.574167,93,56.5
2019-06-28,6,2019,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,77,49
2019-06-28,6,2019,"West Johnston Co.","Johnston",35.59095,-78.4622,64,53
2019-06-29,6,2019,"Bryson City","Swain",35.434767,-83.442133,42,NA
2019-06-29,6,2019,"Castle Hayne","New Hanover",34.364167,-77.838611,50,9
2019-06-29,6,2019,"Clemmons Middle","Forsyth",36.026,-80.342,51,54
2019-06-29,6,2019,"Durham Armory","Durham",36.0329550008979,-78.904037,87,53
2019-06-29,6,2019,"Frying Pan Mountain","Haywood",35.379167,-82.7925,50,NA
2019-06-29,6,2019,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,71,49.3333333333333
2019-06-29,6,2019,"Hattie Avenue","Forsyth",36.110693332,-80.2264378,58,48
2019-06-29,6,2019,"Leggett","Edgecombe",35.988278,-77.5843,71,55
